label,n,a,b,radius,batch,counter_first,counter_last_exclusive,samples,primal_pivotal,matching_pivotal,primal_h4,matching_h4,h4_plus,h4_minus
n425_second,425,19,8,8,196,15000196000,15000197000,1000,20,15,-4,0,-4,-4
n325_first,325,17,6,2,197,15000197000,15000198000,1000,32,27,-7,-9,-16,2
n325_first,325,17,6,4,197,15000197000,15000198000,1000,32,27,4,10,14,-6
n325_first,325,17,6,7,197,15000197000,15000198000,1000,32,27,0,2,2,-2
n325_first,325,17,6,8,197,15000197000,15000198000,1000,32,27,-4,-1,-5,-3
n325_second,325,18,1,2,197,15000197000,15000198000,1000,23,18,-4,-2,-6,-2
n325_second,325,18,1,4,197,15000197000,15000198000,1000,23,18,8,2,10,6
n325_second,325,18,1,7,197,15000197000,15000198000,1000,23,18,1,-1,0,2
n325_second,325,18,1,8,197,15000197000,15000198000,1000,23,18,0,-4,-4,4
n425_first,425,16,13,2,197,15000197000,15000198000,1000,13,21,-4,-2,-6,-2
n425_first,425,16,13,4,197,15000197000,15000198000,1000,13,21,1,4,5,-3
n425_first,425,16,13,7,197,15000197000,15000198000,1000,13,21,1,0,1,1
n425_first,425,16,13,8,197,15000197000,15000198000,1000,13,21,-3,-1,-4,-2
n425_second,425,19,8,2,197,15000197000,15000198000,1000,24,21,-1,-4,-5,3
n425_second,425,19,8,4,197,15000197000,15000198000,1000,24,21,4,6,10,-2
n425_second,425,19,8,7,197,15000197000,15000198000,1000,24,21,2,-2,0,4
n425_second,425,19,8,8,197,15000197000,15000198000,1000,24,21,0,-3,-3,3
n325_first,325,17,6,2,198,15000198000,15000199000,1000,20,18,-3,-2,-5,-1
n325_first,325,17,6,4,198,15000198000,15000199000,1000,20,18,4,-2,2,6
n325_first,325,17,6,7,198,15000198000,15000199000,1000,20,18,0,0,0,0
