N,p,prefixes,original_batches,mean_F1,mean_F2,mean_A,mean_E,pointwise_se_F1,pointwise_se_F2,pointwise_se_A,pointwise_se_E
325,0.515,20000,20,-6.966673366095623e-07,-1.7192275130600833e-07,-8.685900879155706e-07,5.24744585303554e-07,7.212450561035447e-08,2.4018482282593774e-08,8.104632245293118e-08,7.063396646267403e-08
325,0.516,20000,20,-7.859678064740237e-07,-1.9591723435467715e-07,-9.818850408287008e-07,5.900505721193467e-07,8.100671642613495e-08,2.720436188686013e-08,9.109096440775494e-08,7.941515615357117e-08
325,0.517,20000,20,-8.856428698569907e-07,-2.2300263465396195e-07,-1.1086455045109529e-06,6.62640235203029e-07,9.08719655187437e-08,3.077649974047587e-08,1.0225667608178683e-07,8.918175992732505e-08
325,0.518,20000,20,-9.967533678371572e-07,-2.5353988324460065e-07,-1.2502932510817576e-06,7.432134845925569e-07,1.0181466487858972e-07,3.477670706825676e-08,1.146524485203733e-07,1.0003052896983451e-07
325,0.519,20000,20,-1.120450406916738e-06,-2.879269982173204e-07,-1.4083774051340587e-06,8.325234086994176e-07,1.1393655438404167e-07,3.925067160146885e-08,1.2839591341656793e-07,1.1206603727299937e-07
325,0.52,20000,20,-1.2579808878341427e-06,-3.2660225074775495e-07,-1.5845831385818975e-06,9.313786370863873e-07,1.273470740412918e-07,4.4248238512407046e-08,1.436138073468951e-07,1.2540112477959335e-07
325,0.521,20000,20,-1.4106931281395916e-06,-3.7004752406902723e-07,-1.7807406522086187e-06,1.0406456040705647e-06,1.4216373355021755e-07,4.9823702766702593e-08,1.6044243700977174e-07,1.4015734513399355e-07
325,0.522,20000,20,-1.5800425490612705e-06,-4.1879186812897147e-07,-1.9988344171902424e-06,1.1612506809322993e-06,1.5851247631009997e-07,5.603611232920993e-08,1.7902814245091634e-07,1.5646541557941203e-07
325,0.523,20000,20,-1.7675973931330352e-06,-4.734152515222076e-07,-2.2410126446552434e-06,1.2941821416108278e-06,1.7652803471135592e-07,6.294958151021945e-08,1.9952775496098428e-07,1.744656662583223e-07
325,0.524,20000,20,-1.975044434844225e-06,-5.345525109713626e-07,-2.509596945815587e-06,1.4404919238728624e-06,1.963542732933956e-07,7.063361357917055e-08,2.2210904603249248e-07,1.9430848588312924e-07
325,0.525,20000,20,-2.204194642234922e-06,-6.028974971498301e-07,-2.8070921393847513e-06,1.6012971450850916e-06,2.1814451608739598e-07,7.916343160346332e-08,2.469511634692591e-07,2.1615476045107148e-07
325,0.526,20000,20,-2.4569887429289075e-06,-6.792074139851477e-07,-3.136196156914055e-06,1.7777813289437596e-06,2.420618542094867e-07,8.862031629107094e-08,2.742450504557978e-07,2.4017630138343265e-07
325,0.527,20000,20,-2.7355026436108355e-06,-7.643073467528893e-07,-3.4998099903637256e-06,1.9711952968579463e-06,2.682794295285612e-07,9.909194942831378e-08,3.0419384312082024e-07,2.665562591775576e-07
325,0.528,20000,20,-3.0419526474526118e-06,-8.590949722628273e-07,-3.901047619715439e-06,2.182857675189785e-06,2.9698069000691456e-07,1.1067276130933439e-07,3.3701324187192135e-07,2.954895183735115e-07
325,0.529,20000,20,-3.3787004095283974e-06,-9.645454422509406e-07,-4.343245851779338e-06,2.4141549672774553e-06,3.2835961210593214e-07,1.234642803528685e-07,3.729318515430061e-07,3.27183069359533e-07
325,0.53,20000,20,-3.7482575658775828e-06,-1.0817164287228198e-06,-4.829973994600402e-06,2.666541137154763e-06,3.6262088546684775e-07,1.3757548289619843e-07,4.121914851862933e-07,3.618563522748823e-07
325,0.531,20000,20,-4.1532899676380464e-06,-1.2117533174489596e-06,-5.365043285087006e-06,2.9415366501890877e-06,3.999800549227238e-07,1.5312314094742593e-07,4.5504742616199804e-07,3.9974156801929136e-07
325,0.532,20000,20,-4.596621447640366e-06,-1.3558945330947173e-06,-5.9525159807350824e-06,3.240726914545648e-06,4.406636147767437e-07,1.7023216546723664e-07,5.017686430360708e-07,4.4108395114907765e-07
325,0.533,20000,20,-5.08123704309255e-06,-1.5154769765852738e-06,-6.596714019677822e-06,3.565760066507274e-06,4.84909050198028e-07,1.8903594254230157e-07,5.526379516946647e-07,4.861419992351466e-07
325,0.534,20000,20,-5.6102855945626835e-06,-1.691941552267699e-06,-7.302227146830385e-06,3.918344042294984e-06,5.329648205439228e-07,2.0967665960653286e-07,6.079521190283199e-07,5.351876530819032e-07
325,0.535,20000,20,-6.187081638458033e-06,-1.8868387592513676e-06,-8.073920397709401e-06,4.300242879206667e-06,5.850902794215164e-07,2.3230561866614653e-07,6.680219025341949e-07,5.88506422063016e-07
325,0.536,20000,20,-6.81510650767679e-06,-2.101834318000659e-06,-8.916940825677446e-06,4.713272189676131e-06,6.415555263548899e-07,2.5708353329250136e-07,7.331720202355173e-07,6.46397448724145e-07
325,0.537,20000,20,-7.498008553150197e-06,-2.338714799837083e-06,-9.836723352987282e-06,5.159293753313113e-06,7.026411850325023e-07,2.8418080596567193e-07,8.037410454282881e-07,7.091735067387935e-07
325,0.538,20000,20,-8.239602397676809e-06,-2.599393223505667e-06,-1.0838995621182476e-05,5.640209174171144e-06,7.686381032746038e-07,3.137777821847349e-07,8.800812209402417e-07,7.771609262855645e-07
325,0.539,20000,20,-9.043867132852057e-06,-2.8859145793962126e-06,-1.1929781712248266e-05,6.157952553455843e-06,8.398469700865027e-07,3.4606497761068843e-07,9.625581878290176e-07,8.506994409470639e-07
325,0.54,20000,20,-9.914943370096286e-06,-3.2004612384130017e-06,-1.311540460850929e-05,6.7144821316832866e-06,9.165778454533182e-07,3.812432743779419e-07,1.0515506237593044e-06,9.301419503172308e-07
325,0.541,20000,20,-1.0857129057852185e-05,-3.5453581988881955e-06,-1.4402487256740383e-05,7.3117708589639895e-06,9.991495988867738e-07,4.195240826034548e-07,1.1474497866834944e-06,1.0158541926476183e-06
325,0.542,20000,20,-1.1874873979034494e-05,-3.92307812137027e-06,-1.579795210040477e-05,7.951795857664226e-06,1.087889253156644e-06,4.611294630421057e-07,1.250658959909222e-06,1.108214322068266e-06
325,0.543,20000,20,-1.2972772845831413e-05,-4.336246097625206e-06,-1.7309018943456626e-05,8.636526748206207e-06,1.1831312301291778e-06,5.062922067854446e-07,1.3615927951700629e-06,1.2076123851875202e-06
325,0.544,20000,20,-1.4155556913048581e-05,-4.78764409681016e-06,-1.8943201009858743e-05,9.367912816238424e-06,1.285216496192378e-06,5.552558678821592e-07,1.4806765509227117e-06,1.3144496922106943e-06
325,0.545,20000,20,-1.5428084036391566e-05,-5.280215028555652e-06,-2.0708299064947217e-05,1.0147869007835915e-05,1.3944916053717256e-06,6.082747447743595e-07,1.6083452237723227e-06,1.4291380781204469e-06
325,0.546,20000,20,-1.6795327108465573e-05,-5.817066359674458e-06,-2.2612393468140034e-05,1.0978260748791119e-05,1.5113076389294872e-06,6.656138064975729e-07,1.7450425716765857e-06,1.5520990499352758e-06
325,0.547,20000,20,-1.8262360812845292e-05,-6.4014732184482995e-06,-2.4663834031293597e-05,1.186088759439699e-05,1.6360190409911693e-06,7.275485596856993e-07,1.8912200283919738e-06,1.6837628166050796e-06
325,0.548,20000,20,-1.9834346645376686e-05,-7.036880917980693e-06,-2.6871227563357387e-05,1.2797465727395994e-05,1.7689823505525855e-06,7.943648525577358e-07,2.047335509500011e-06,1.8245671987163352e-06
325,0.549,20000,20,-2.1516516161911e-05,-7.726906827994996e-06,-2.924342298990599e-05,1.3789609333916001e-05,1.9105548310833977e-06,8.663586122419067e-07,2.2138521112782767e-06,1.974956415861468e-06
325,0.55,20000,20,-2.3314152422948545e-05,-8.475341522757275e-06,-3.1789493945705826e-05,1.4838810900191273e-05,2.0610929998536324e-06,9.438355120166512e-07,2.391236704654221e-06,2.135379750277027e-06
325,0.551,20000,20,-2.5232569618159784e-05,-9.286149131565003e-06,-3.45187187497248e-05,1.5946420486594782e-05,2.220951060060665e-06,1.0271105653170476e-06,2.5799584274895854e-06,2.3062900861700915e-06
325,0.552,20000,20,-2.727709086742357e-05,-1.0163466817517822e-05,-3.744055768494139e-05,1.711362404990575e-05,2.3904792398180945e-06,1.1165076436700028e-06,2.7804870794791552e-06,2.4881423250286857e-06
325,0.553,20000,20,-2.945302420982776e-05,-1.1111603310130533e-05,-4.056462751995829e-05,1.8341420899697226e-05,2.5700220430760026e-06,1.2123589160816896e-06,2.993291424998296e-06,2.681391678145942e-06
325,0.554,20000,20,-3.1765636807945776e-05,-1.2135036417811055e-05,-4.3900673225756836e-05,1.963060039013474e-05,2.7599164185642282e-06,1.3150042078052529e-06,3.218837410286397e-06,2.8864918385737022e-06
325,0.555,20000,20,-3.422012741154195e-05,-1.3238409447350903e-05,-4.7458536858892836e-05,2.098171796419104e-05,2.9604898538760805e-06,1.4247902768636161e-06,3.457586302393876e-06,3.103893035752822e-06
325,0.556,20000,20,-3.682159714258277e-05,-1.4426526459419967e-05,-5.1248123602002725e-05,2.2395070683162802e-05,3.172058402828604e-06,1.542070007190264e-06,3.70999275833529e-06,3.334039977139201e-06
325,0.557,20000,20,-3.957501868188897e-05,-1.570434629164858e-05,-5.5279364973537555e-05,2.387067239024038e-05,3.394924655233917e-06,1.6672015177757162e-06,3.976502833863397e-06,3.57736968224615e-06
325,0.558,20000,20,-4.248520395684311e-05,-1.7076975284265156e-05,-5.956217924110825e-05,2.5408228672577948e-05,3.6293756591837247e-06,1.8005471877666776e-06,4.257551942194895e-06,3.834309215649153e-06
325,0.559,20000,20,-4.555677044908928e-05,-1.854965864746721e-05,-6.410642909655648e-05,2.700711180162205e-05,3.875680806871555e-06,1.9424725980539644e-06,4.55356277386043e-06,4.10527332663717e-06
325,0.56,20000,20,-4.8794106260954416e-05,-2.0127770414754533e-05,-6.892187667570894e-05,2.8666335846199873e-05,4.134089695842378e-06,2.093345390498782e-06,4.864943189603566e-06,4.3906620043354665e-06
325,0.561,20000,20,-5.2201334099210615e-05,-2.181680193237947e-05,-7.401813603159008e-05,3.0384532166831136e-05,4.404829978355262e-06,2.2535340465809415e-06,5.192084098901701e-06,4.690857958259395e-06
325,0.562,20000,20,-5.578227435454337e-05,-2.362234884186285e-05,-7.940462319640622e-05,3.2159925512680534e-05,4.688105212256712e-06,2.4234065878991003e-06,5.535357337207796e-06,5.006224035372619e-06
325,0.5630000000000001,20000,20,-5.954040747451257e-05,-2.5550096520200802e-05,-8.509050399471338e-05,3.3990310954311757e-05,4.98409272738098e-06,2.603329201607567e-06,5.895113555404747e-06,5.3371005858080415e-06
325,0.5640000000000001,20000,20,-6.347883584663556e-05,-2.7605803950937622e-05,-9.108463979757321e-05,3.587303189569794e-05,5.292941522004964e-06,2.793664794528964e-06,6.271680135208403e-06,5.683802790451289e-06
325,0.5650000000000001,20000,20,-6.760024542625398e-05,-2.9795286008675526e-05,-9.739553143492952e-05,3.780495941757847e-05,5.614770204280645e-06,2.9947714803296017e-06,6.665359144340391e-06,6.0466179645736245e-06
325,0.5660000000000001,20000,20,-7.19068673608344e-05,-3.212439414982641e-05,-0.0001040312615106608,3.978247321100802e-05,5.9496649938364005e-06,3.2070010047790253e-06,7.076425345208612e-06,6.425802852621696e-06
325,0.5670000000000001,20000,20,-7.640043987803081e-05,-3.459899551342067e-05,-0.00011099943539145149,4.1801444364610146e-05,6.297677798872097e-06,3.430697114727423e-06,7.505124270572998e-06,6.821580930111967e-06
325,0.5680000000000001,20000,20,-8.108217071897827e-05,-3.7224950447550315e-05,-0.0001183071211665286,4.385722027142796e-05,6.6588243840648675e-06,3.666193877019338e-06,7.95167037923334e-06,7.234139729328216e-06
325,0.5690000000000001,20000,20,-8.595270041064086e-05,-4.0008088489457326e-05,-0.00012596078890009818,4.594461192118353e-05,7.033082644448338e-06,3.913813954110872e-06,8.416245304153391e-06,7.663628206168589e-06
325,0.5700000000000001,20000,20,-9.101206668134655e-05,-4.295418284032115e-05,-0.0001339662495216677,4.8057883841025376e-05,7.420391000121162e-06,4.173866843663537e-06,8.898996204628496e-06,8.11015416602136e-06
325,0.5710000000000001,20000,20,-9.625967033172749e-05,-4.606892338937592e-05,-0.00014232859372110342,5.019074694235157e-05,7.820646926184836e-06,4.446647089846685e-06,9.400034233124104e-06,8.57378176696068e-06
325,0.5720000000000001,20000,20,-0.00010169424287886488,-4.935788835598319e-05,-0.00015105213123484807,5.2336354522881695e-05,8.233705631700566e-06,4.732432474482928e-06,9.91943312626041e-06,9.054529118829096e-06
325,0.5730000000000001,20000,20,-0.00010731381629439903,-5.282651463263099e-05,-0.00016014033092703002,5.448730166176805e-05,8.65937890069828e-06,5.031482196516934e-06,1.0457227928113178e-05,9.552365996910954e-06
325,0.5740000000000001,20000,20,-0.00011311569515743318,-5.6480066926365696e-05,-0.00016959576208379882,5.663562823106748e-05,9.09743410736684e-06,5.344035048567629e-06,1.1013413852551427e-05,1.0067211688885346e-05
325,0.5750000000000001,20000,20,-0.00011909643154018285,-6.0323605810816576e-05,-0.00017942003735099942,5.877282572936631e-05,9.547593416516996e-06,5.670307599540129e-06,1.1587945289766335e-05,1.0598932993581206e-05
325,0.5760000000000001,20000,20,-0.0001252518029383043,-6.436195481557132e-05,-0.00018961375775387559,6.0889848122733e-05,1.000953317923946e-05,6.0104923924198546e-06,1.2180734960478572e-05,1.114734238972859e-05
325,0.577,20000,20,-0.00013157679354859275,-6.859966669408955e-05,-0.00020017646024268225,6.297712685450316e-05,1.048288353239542e-05,6.364756166448826e-06,1.2791653219574506e-05,1.1712196392409922e-05
325,0.578,20000,20,-0.0001380655791842616,-7.30409890254515e-05,-0.0002111065682097131,6.502459015881009e-05,1.0967228209189164e-05,6.733238112893305e-06,1.3420527509146136e-05,1.2293194114263337e-05
325,0.579,20000,20,-0.0001447115161021787,-7.76898293188701e-05,-0.0002224013454210488,6.70216867833086e-05,1.146210456659183e-05,7.116048173553027e-06,1.4067141959122174e-05,1.2889976047670912e-05
325,0.58,20000,20,-0.0001515071339973757,-8.254971980291921e-05,-0.000234056853800295,6.895741419445651e-05,1.1967003833837818e-05,7.513265391040762e-06,1.473123713192405e-05,1.3502123083190354e-05
325,0.581,20000,20,-0.0001584441333977784,-8.762378209366389e-05,-0.0002460679154914423,7.082035130411455e-05,1.2481371584606486e-05,7.924936319677267e-06,1.5412509905885145e-05,1.4129155778351239e-05
325,0.582,20000,20,-0.0001655133876666415,-9.29146919471872e-05,-0.00025842807961382866,7.259869571945425e-05,1.3004608433863179e-05,8.351073505609795e-06,1.611061349058427e-05,1.477053388965375e-05
325,0.583,20000,20,-0.0001727049497916502,-9.842464431223386e-05,-0.000271129594103884,7.428030547941634e-05,1.3536070958674662e-05,8.791654044475477e-06,1.682515756579416e-05,1.5425656179178717e-05
325,0.584,20000,20,-0.00018000806410832333,-0.00010415531890768976,-0.00028416338301601315,7.585274520063355e-05,1.4075072840663809e-05,9.246618224604367e-06,1.7555708534478885e-05,1.6093860505658076e-05
325,0.585,20000,20,-0.0001874111830713318,-0.00011010784655722289,-0.0002975190296285546,7.730333651410895e-05,1.4620886226137876e-05,9.715868263394443e-06,1.830178987921569e-05,1.6774424208170153e-05
325,0.586,20000,20,-0.0001949019891510206,-0.0001162827765195286,-0.00031118476567054915,7.861921263149196e-05,1.5172743298345615e-05,1.0199267144106436e-05,1.906288261061404e-05,1.746656478883671e-05
325,0.587,20000,20,-0.00020246742189392245,-0.00012268004505707963,-0.0003251474669510021,7.978737683684283e-05,1.5729838054798326e-05,1.0696637559923052e-05,1.9838425795772876e-05,1.816944089901199e-05
325,0.588,20000,20,-0.0002100937101458641,-0.00012929894548900162,-0.0003393926556348659,8.079476465686254e-05,1.629132828115779e-05,1.1207760971709221e-05,2.0627817154594086e-05,1.8882153631497497e-05
325,0.589,20000,20,-0.00021776640939459008,-0.0001361380999745387,-0.0003539045093691287,8.162830942005139e-05,1.6856337711859433e-05,1.1732376785501154e-05,2.1430413711864954e-05,1.9603748119294726e-05
325,0.59,20000,20,-0.00022547044414621202,-0.0001431954332724947,-0.0003686658774187066,8.227501087371734e-05,1.7423958366423813e-05,1.2270181655355832e-05,2.2245532493456445e-05,2.033321543935382e-05
325,0.591,20000,20,-0.00023319015520648274,-0.00015046814871890512,-0.0003836583039253879,8.272200648757762e-05,1.7993253049320005e-05,1.2820828916810125e-05,2.3072451255752873e-05,2.1069494817694713e-05
325,0.592,20000,20,-0.0002409093516944883,-0.00015795270666003672,-0.00039886205835452503,8.295664503445153e-05,1.8563258000302303e-05,1.3383928155844549e-05,2.391040923854262e-05,2.181147613020742e-05
325,0.59274605079,20000,20,-0.0002466580093892059,-0.0001636720093450395,-0.0004103300187342455,8.298600004416647e-05,1.898838531773293e-05,1.3811881681799349e-05,2.4542283879026148e-05,2.23680577416711e-05
325,0.593,20000,20,-0.0002486113675731352,-0.000165644805570483,-0.00041425617314361826,8.296656200265218e-05,1.9132985681342224e-05,1.395904491791578e-05,2.475860793302879e-05,2.2558002691378482e-05
325,0.594,20000,20,-0.00025627912243839996,-0.00017353936607674276,-0.0004298184885151427,8.273975636165722e-05,1.9701427685639728e-05,1.4545700561329438e-05,2.5616211858361742e-05,2.3307874321186586e-05
325,0.595,20000,20,-0.0002638951862680287,-0.0001816305180950995,-0.00044552570436312826,8.22646681729292e-05,2.0267557753717043e-05,1.514337225896072e-05,2.6482349342108553e-05,2.405985067846341e-05
325,0.596,20000,20,-0.00027144184779079414,-0.0001899115912790063,-0.0004613534390698005,8.153025651178789e-05,2.0830334881274585e-05,1.5751493152104038e-05,2.7356113302322552e-05,2.481265484715695e-05
325,0.597,20000,20,-0.0002789011860999288,-0.00019837510895549977,-0.00047727629505542844,8.052607714442898e-05,2.138870650332473e-05,1.6369452660035715e-05,2.823656203131611e-05,2.5564977160182825e-05
325,0.598,20000,20,-0.00028625514509942403,-0.00020701278571252975,-0.0004932679308119537,7.924235938689422e-05,2.1941611739103684e-05,1.6996596948705146e-05,2.9122719983810388e-05,2.6315479243919954e-05
325,0.599,20000,20,-0.0002934856103399373,-0.00021581552877955246,-0.0005093011391194898,7.767008156038482e-05,2.2487984682388325e-05,1.76322295618193e-05,3.0013578574778347e-05,2.70627982649182e-05
325,0.6,20000,20,-0.00030057448777249596,-0.00022477344332246904,-0.000525347931094965,7.580104445002698e-05,2.3026757722106162e-05,1.8275612217449303e-05,3.090809699494602e-05,2.780555135906002e-05
325,0.601,20000,20,-0.0003075037839233415,-0.000233875841751067,-0.0005413796256744086,7.362794217227445e-05,2.3556864878500614e-05,1.8925965773149278e-05,3.180520305449686e-05,2.8542340222254573e-05
325,0.602,20000,20,-0.0003142556869725422,-0.00024311125711274202,-0.0005573669440852842,7.114442985980008e-05,2.4077245140596414e-05,1.958247136242907e-05,3.270379406796522e-05,2.9271755840768756e-05
325,0.603,20000,20,-0.00032081264820266214,-0.00025246746062062,-0.000573280108823282,6.834518758204211e-05,2.458684579127936e-05,2.0244271705248864e-05,3.360273779553874e-05,2.9992383338515363e-05
325,0.604,20000,20,-0.00032715746327195694,-0.0002619314833374116,-0.0005890889466093686,6.522597993454536e-05,2.5084625706934893e-05,2.0910472594986075e-05,3.4500873457928264e-05,3.0702806918022734e-05
