joint_sector,geometry,tau,alpha,source_component,k_minus,count,sum_q0,sum_q1,sum_e0,sum_e1,sum_a0,sum_a1,sum_q0a0,sum_q1a1,sum_e0a0,sum_e1a1
262c88e6edd5d1a249f5,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
262c88e6edd5d1a249f5,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
263beda7bb9b2b10d984,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,9,1,-1,0,1,0,0,0,0,0,0,0
263beda7bb9b2b10d984,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,10,-10,0,10,0,0,0,0,0,0,0
263beda7bb9b2b10d984,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,45,-45,0,45,0,0,0,0,0,0,0
263beda7bb9b2b10d984,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,114,-114,0,114,0,0,0,0,0,0,0
263beda7bb9b2b10d984,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,155,-155,0,155,0,0,0,0,0,0,0
263beda7bb9b2b10d984,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,98,-98,0,98,0,0,0,0,0,0,0
263beda7bb9b2b10d984,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,20,-20,0,20,0,0,0,0,0,0,0
263beda7bb9b2b10d984,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
263beda7bb9b2b10d984,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
263beda7bb9b2b10d984,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
267c6a7dda56f7875a8e,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,7,1,-1,0,1,0,0,0,0,0,0,0
267c6a7dda56f7875a8e,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,8,12,-12,0,12,0,0,0,0,0,0,0
267c6a7dda56f7875a8e,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,9,66,-66,0,66,0,0,0,0,0,0,0
267c6a7dda56f7875a8e,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,217,-217,0,217,0,0,0,0,0,0,0
267c6a7dda56f7875a8e,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,463,-463,0,463,0,0,0,0,0,0,0
267c6a7dda56f7875a8e,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,641,-641,0,641,0,0,0,0,0,0,0
267c6a7dda56f7875a8e,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,526,-526,0,526,0,0,0,0,0,0,0
267c6a7dda56f7875a8e,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,217,-217,0,217,0,0,0,0,0,0,0
267c6a7dda56f7875a8e,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,39,-39,0,39,0,0,0,0,0,0,0
267c6a7dda56f7875a8e,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,16,2,-2,0,2,0,0,0,0,0,0,0
267c6a7dda56f7875a8e,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
267c6a7dda56f7875a8e,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,10,2,0,2,0,2,0,0,0,0,0,0
267c6a7dda56f7875a8e,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,11,21,0,21,0,21,0,0,0,0,0,0
267c6a7dda56f7875a8e,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,91,0,91,0,91,0,0,0,0,0,0
267c6a7dda56f7875a8e,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,206,0,206,0,206,0,0,0,0,0,0
267c6a7dda56f7875a8e,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,234,0,234,0,234,0,0,0,0,0,0
267c6a7dda56f7875a8e,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,118,0,118,0,118,0,0,0,0,0,0
267c6a7dda56f7875a8e,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,16,24,0,24,0,24,0,0,0,0,0,0
267c6a7dda56f7875a8e,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,17,1,0,1,0,1,0,0,0,0,0,0
267c6a7dda56f7875a8e,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
269e771612432c627df0,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
269e771612432c627df0,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
269e771612432c627df0,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
269e771612432c627df0,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
26f4db9b6e6adb12a172,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,7,1,-1,0,1,0,0,0,0,0,0,0
26f4db9b6e6adb12a172,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,8,12,-12,0,12,0,0,0,0,0,0,0
26f4db9b6e6adb12a172,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,9,65,-65,0,65,0,0,0,0,0,0,0
26f4db9b6e6adb12a172,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,203,-203,0,203,0,0,0,0,0,0,0
26f4db9b6e6adb12a172,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,390,-390,0,390,0,0,0,0,0,0,0
26f4db9b6e6adb12a172,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,452,-452,0,452,0,0,0,0,0,0,0
26f4db9b6e6adb12a172,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,285,-285,0,285,0,0,0,0,0,0,0
26f4db9b6e6adb12a172,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,75,-75,0,75,0,0,0,0,0,0,0
26f4db9b6e6adb12a172,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,6,-6,0,6,0,0,0,0,0,0,0
26f4db9b6e6adb12a172,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
26f4db9b6e6adb12a172,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,10,1,0,1,0,1,0,0,0,0,0,0
26f4db9b6e6adb12a172,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,11,10,0,10,0,10,0,0,0,0,0,0
26f4db9b6e6adb12a172,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,37,0,37,0,37,0,0,0,0,0,0
26f4db9b6e6adb12a172,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,63,0,63,0,63,0,0,0,0,0,0
26f4db9b6e6adb12a172,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,47,0,47,0,47,0,0,0,0,0,0
26f4db9b6e6adb12a172,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,12,0,12,0,12,0,0,0,0,0,0
26f4db9b6e6adb12a172,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,16,1,0,1,0,1,0,0,0,0,0,0
26f4db9b6e6adb12a172,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
272851f49892278876c4,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,7,1,-1,0,1,0,0,0,0,0,0,0
272851f49892278876c4,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,8,12,-12,0,12,0,0,0,0,0,0,0
272851f49892278876c4,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,9,67,-67,0,67,0,0,0,0,0,0,0
272851f49892278876c4,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,227,-227,0,227,0,0,0,0,0,0,0
272851f49892278876c4,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,516,-516,0,516,0,0,0,0,0,0,0
272851f49892278876c4,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,810,-810,0,810,0,0,0,0,0,0,0
272851f49892278876c4,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,819,-819,0,819,0,0,0,0,0,0,0
272851f49892278876c4,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,472,-472,0,472,0,0,0,0,0,0,0
272851f49892278876c4,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,136,-136,0,136,0,0,0,0,0,0,0
272851f49892278876c4,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,16,19,-19,0,19,0,0,0,0,0,0,0
272851f49892278876c4,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,17,1,-1,0,1,0,0,0,0,0,0,0
272851f49892278876c4,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
272851f49892278876c4,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,10,2,0,2,0,2,0,0,0,0,0,0
272851f49892278876c4,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,11,22,0,22,0,22,0,0,0,0,0,0
272851f49892278876c4,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,109,0,109,0,109,0,0,0,0,0,0
272851f49892278876c4,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,311,0,311,0,311,0,0,0,0,0,0
272851f49892278876c4,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,475,0,475,0,475,0,0,0,0,0,0
272851f49892278876c4,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,375,0,375,0,375,0,0,0,0,0,0
272851f49892278876c4,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,16,151,0,151,0,151,0,0,0,0,0,0
272851f49892278876c4,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,17,32,0,32,0,32,0,0,0,0,0,0
272851f49892278876c4,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,18,3,0,3,0,3,0,0,0,0,0,0
272851f49892278876c4,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
2778a4aae4d5c833c7b3,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
2778a4aae4d5c833c7b3,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
2778a4aae4d5c833c7b3,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
2778a4aae4d5c833c7b3,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
27bf4322b0cfb2dd0ebc,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,7,1,-1,0,1,0,0,0,0,0,0,0
27bf4322b0cfb2dd0ebc,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,8,10,-10,0,10,0,0,0,0,0,0,0
27bf4322b0cfb2dd0ebc,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,9,45,-45,0,45,0,0,0,0,0,0,0
27bf4322b0cfb2dd0ebc,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,115,-115,0,115,0,0,0,0,0,0,0
27bf4322b0cfb2dd0ebc,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,178,-178,0,178,0,0,0,0,0,0,0
27bf4322b0cfb2dd0ebc,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,164,-164,0,164,0,0,0,0,0,0,0
27bf4322b0cfb2dd0ebc,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,81,-81,0,81,0,0,0,0,0,0,0
27bf4322b0cfb2dd0ebc,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,17,-17,0,17,0,0,0,0,0,0,0
27bf4322b0cfb2dd0ebc,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,1,-1,0,1,0,0,0,0,0,0,0
27bf4322b0cfb2dd0ebc,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
27bf4322b0cfb2dd0ebc,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
27bf4322b0cfb2dd0ebc,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
27f7aa6ab2caa8e7fdfd,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,1,-1,0,1,0,0,0,0,0,0,0
27f7aa6ab2caa8e7fdfd,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,10,-10,0,10,0,0,0,0,0,0,0
27f7aa6ab2caa8e7fdfd,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,29,-29,0,29,0,0,0,0,0,0,0
27f7aa6ab2caa8e7fdfd,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,35,-35,0,35,0,0,0,0,0,0,0
27f7aa6ab2caa8e7fdfd,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,18,-18,0,18,0,0,0,0,0,0,0
27f7aa6ab2caa8e7fdfd,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,3,-3,0,3,0,0,0,0,0,0,0
27f7aa6ab2caa8e7fdfd,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,9,1,-1,0,1,0,0,0,0,0,0,0
27f7aa6ab2caa8e7fdfd,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,10,10,-10,0,10,0,0,0,0,0,0,0
27f7aa6ab2caa8e7fdfd,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,11,29,-29,0,29,0,0,0,0,0,0,0
27f7aa6ab2caa8e7fdfd,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,12,35,-35,0,35,0,0,0,0,0,0,0
27f7aa6ab2caa8e7fdfd,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,13,18,-18,0,18,0,0,0,0,0,0,0
27f7aa6ab2caa8e7fdfd,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,14,3,-3,0,3,0,0,0,0,0,0,0
27f7aa6ab2caa8e7fdfd,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
27f7aa6ab2caa8e7fdfd,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
2810deb9cda660032cc6,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,9,1,-1,0,1,0,0,0,0,0,0,0
2810deb9cda660032cc6,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,11,-11,0,11,0,0,0,0,0,0,0
2810deb9cda660032cc6,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,54,-54,0,54,0,0,0,0,0,0,0
2810deb9cda660032cc6,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,148,-148,0,148,0,0,0,0,0,0,0
2810deb9cda660032cc6,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,229,-229,0,229,0,0,0,0,0,0,0
2810deb9cda660032cc6,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,181,-181,0,181,0,0,0,0,0,0,0
2810deb9cda660032cc6,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,60,-60,0,60,0,0,0,0,0,0,0
2810deb9cda660032cc6,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,16,5,-5,0,5,0,0,0,0,0,0,0
2810deb9cda660032cc6,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
2810deb9cda660032cc6,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
2810deb9cda660032cc6,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
2815914e62afb371ebb3,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,1,-1,0,1,0,0,0,0,0,0,0
2815914e62afb371ebb3,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,3,-3,0,3,0,0,0,0,0,0,0
2815914e62afb371ebb3,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,3,-3,0,3,0,0,0,0,0,0,0
2815914e62afb371ebb3,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
2815914e62afb371ebb3,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
2815914e62afb371ebb3,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
28202ffa0899039a6364,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,2,-2,0,2,0,0,0,0,0,0,0
28202ffa0899039a6364,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,9,-9,0,9,0,0,0,0,0,0,0
28202ffa0899039a6364,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,13,-13,0,13,0,0,0,0,0,0,0
28202ffa0899039a6364,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,6,-6,0,6,0,0,0,0,0,0,0
28202ffa0899039a6364,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,16,1,-1,0,1,0,0,0,0,0,0,0
28202ffa0899039a6364,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
28202ffa0899039a6364,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
28202ffa0899039a6364,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
283eafb46163cdf982df,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,7,1,-1,0,1,0,0,0,0,0,0,0
283eafb46163cdf982df,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,8,11,-11,0,11,0,0,0,0,0,0,0
283eafb46163cdf982df,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,9,54,-54,0,54,0,0,0,0,0,0,0
283eafb46163cdf982df,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,153,-153,0,153,0,0,0,0,0,0,0
283eafb46163cdf982df,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,263,-263,0,263,0,0,0,0,0,0,0
283eafb46163cdf982df,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,259,-259,0,259,0,0,0,0,0,0,0
283eafb46163cdf982df,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,114,-114,0,114,0,0,0,0,0,0,0
283eafb46163cdf982df,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,12,-12,0,12,0,0,0,0,0,0,0
283eafb46163cdf982df,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
283eafb46163cdf982df,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,10,1,0,1,0,1,0,0,0,0,0,0
283eafb46163cdf982df,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,11,8,0,8,0,8,0,0,0,0,0,0
283eafb46163cdf982df,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,23,0,23,0,23,0,0,0,0,0,0
283eafb46163cdf982df,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,28,0,28,0,28,0,0,0,0,0,0
283eafb46163cdf982df,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,12,0,12,0,12,0,0,0,0,0,0
283eafb46163cdf982df,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,1,0,1,0,1,0,0,0,0,0,0
283eafb46163cdf982df,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
287ecf08665072d39a75,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
287ecf08665072d39a75,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
287ecf08665072d39a75,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,11,1,0,1,0,1,0,0,0,0,0,0
287ecf08665072d39a75,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,8,0,8,0,8,0,0,0,0,0,0
287ecf08665072d39a75,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,23,0,23,0,23,0,0,0,0,0,0
287ecf08665072d39a75,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,28,0,28,0,28,0,0,0,0,0,0
287ecf08665072d39a75,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,12,0,12,0,12,0,0,0,0,0,0
287ecf08665072d39a75,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,16,1,0,1,0,1,0,0,0,0,0,0
287ecf08665072d39a75,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
28ad7e6852e99e34dc35,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,1,-1,0,1,0,0,0,0,0,0,0
28ad7e6852e99e34dc35,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
28ad7e6852e99e34dc35,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
28ad7e6852e99e34dc35,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
28e5faefcfc58f5fac59,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,2,-2,0,2,0,0,0,0,0,0,0
28e5faefcfc58f5fac59,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,4,-4,0,4,0,0,0,0,0,0,0
28e5faefcfc58f5fac59,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,11,2,-2,0,2,0,0,0,0,0,0,0
28e5faefcfc58f5fac59,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,12,4,-4,0,4,0,0,0,0,0,0,0
28e5faefcfc58f5fac59,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
28e5faefcfc58f5fac59,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
2973ca6f0174d7db193b,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,9,2,-2,0,2,0,0,0,0,0,0,0
2973ca6f0174d7db193b,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,23,-23,0,23,0,0,0,0,0,0,0
2973ca6f0174d7db193b,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,99,-99,0,99,0,0,0,0,0,0,0
2973ca6f0174d7db193b,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,204,-204,0,204,0,0,0,0,0,0,0
2973ca6f0174d7db193b,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,213,-213,0,213,0,0,0,0,0,0,0
2973ca6f0174d7db193b,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,110,-110,0,110,0,0,0,0,0,0,0
2973ca6f0174d7db193b,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,28,-28,0,28,0,0,0,0,0,0,0
2973ca6f0174d7db193b,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,16,3,-3,0,3,0,0,0,0,0,0,0
2973ca6f0174d7db193b,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,8,2,-2,0,2,0,0,0,0,0,0,0
2973ca6f0174d7db193b,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,9,23,-23,0,23,0,0,0,0,0,0,0
2973ca6f0174d7db193b,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,10,99,-99,0,99,0,0,0,0,0,0,0
2973ca6f0174d7db193b,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,11,204,-204,0,204,0,0,0,0,0,0,0
2973ca6f0174d7db193b,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,12,213,-213,0,213,0,0,0,0,0,0,0
2973ca6f0174d7db193b,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,13,110,-110,0,110,0,0,0,0,0,0,0
2973ca6f0174d7db193b,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,14,28,-28,0,28,0,0,0,0,0,0,0
2973ca6f0174d7db193b,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,15,3,-3,0,3,0,0,0,0,0,0,0
2973ca6f0174d7db193b,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
2973ca6f0174d7db193b,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
2994553def9b909b4e0a,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,9,5,-5,0,5,0,0,0,0,0,0,0
2994553def9b909b4e0a,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,10,34,-34,0,34,0,0,0,0,0,0,0
2994553def9b909b4e0a,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,11,91,-91,0,91,0,0,0,0,0,0,0
2994553def9b909b4e0a,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,12,111,-111,0,111,0,0,0,0,0,0,0
2994553def9b909b4e0a,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,13,57,-57,0,57,0,0,0,0,0,0,0
2994553def9b909b4e0a,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,14,12,-12,0,12,0,0,0,0,0,0,0
2994553def9b909b4e0a,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,15,1,-1,0,1,0,0,0,0,0,0,0
2994553def9b909b4e0a,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
2994553def9b909b4e0a,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,11,1,0,1,0,1,0,0,0,0,0,0
2994553def9b909b4e0a,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,12,7,0,7,0,7,0,0,0,0,0,0
2994553def9b909b4e0a,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,13,13,0,13,0,13,0,0,0,0,0,0
2994553def9b909b4e0a,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,14,7,0,7,0,7,0,0,0,0,0,0
2994553def9b909b4e0a,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,15,1,0,1,0,1,0,0,0,0,0,0
2994553def9b909b4e0a,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
29c7a3b38a11136d817e,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
29c7a3b38a11136d817e,axis,"collar_r1_birth:[0,1]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
29c7a3b38a11136d817e,axis,"collar_r1_birth:[1,2]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
29c7a3b38a11136d817e,axis,"collar_r1_birth:[1,2]",axial2:present,axial2,0,0,0,0,0,0,0,0,0,0,0,0
2a2f14a09a31fc6b68c2,axis,"collar_r1_birth:[0,1]",axial2:absent,axial2,0,0,0,0,0,0,0,0,0,0,0,0
