n,batch,samples,p_ref,channel,a1,b1,a2,b2,first_primal_sum,first_matching_sum,second_primal_sum,second_matching_sum
290,65,10000,0.59274605078999998,both,13,11,17,1,3539,3461,3528,3432
290,65,10000,0.59274605078999998,either,13,11,17,1,6947,6869,6985,6889
290,65,10000,0.59274605078999998,direction_0,13,11,17,1,5248,5170,5233,5137
290,65,10000,0.59274605078999998,direction_1,13,11,17,1,5238,5160,5280,5184
290,66,10000,0.59274605078999998,cross,13,11,17,1,3132,3103,3073,3073
290,66,10000,0.59274605078999998,both,13,11,17,1,3536,3507,3510,3510
290,66,10000,0.59274605078999998,either,13,11,17,1,6897,6868,6927,6927
290,66,10000,0.59274605078999998,direction_0,13,11,17,1,5264,5235,5244,5244
290,66,10000,0.59274605078999998,direction_1,13,11,17,1,5169,5140,5193,5193
290,67,10000,0.59274605078999998,cross,13,11,17,1,3010,3129,3056,3103
290,67,10000,0.59274605078999998,both,13,11,17,1,3418,3537,3415,3462
290,67,10000,0.59274605078999998,either,13,11,17,1,6871,6990,6897,6944
290,67,10000,0.59274605078999998,direction_0,13,11,17,1,5142,5261,5164,5211
290,67,10000,0.59274605078999998,direction_1,13,11,17,1,5147,5266,5148,5195
290,68,10000,0.59274605078999998,cross,13,11,17,1,3062,3159,3001,3146
290,68,10000,0.59274605078999998,both,13,11,17,1,3471,3568,3413,3558
290,68,10000,0.59274605078999998,either,13,11,17,1,6841,6938,6854,6999
290,68,10000,0.59274605078999998,direction_0,13,11,17,1,5129,5226,5114,5259
