label,n,m00,m01,m10,m11,smith1,smith2,radius,batch,counter_first,counter_last_exclusive,samples,common_field_digest,primal_pivotal,matching_pivotal,primal_h4,matching_h4,h4_plus,h4_minus
n260_first,260,16,-2,2,16,2,130,2,173,26725473000,26725474000,1000,14255323346932069081,22,27,-2,-3,-5,1
n260_second,260,14,-8,8,14,2,130,2,173,26725473000,26725474000,1000,14255323346932069081,29,28,-4,-2,-6,-2
n520_first,520,22,-6,6,22,2,260,2,173,26725473000,26725474000,1000,13636433585580761323,20,19,-2,-6,-8,4
n520_second,520,18,-14,14,18,2,260,2,173,26725473000,26725474000,1000,13636433585580761323,15,15,0,-1,-1,1
n85_first,85,9,-2,2,9,1,85,2,173,26725473000,26725474000,1000,4894075133834622844,57,65,-5,-13,-18,8
n85_second,85,7,-6,6,7,1,85,2,173,26725473000,26725474000,1000,4894075133834622844,58,55,-3,-12,-15,9
n170_first,170,13,-1,1,13,1,170,2,173,26725473000,26725474000,1000,9514242250427135992,44,33,-7,-6,-13,-1
n170_second,170,11,-7,7,11,1,170,2,173,26725473000,26725474000,1000,9514242250427135992,32,43,-8,-4,-12,-4
n340_first,340,18,-4,4,18,2,170,2,173,26725473000,26725474000,1000,6455914141856998135,29,21,-5,-5,-10,0
n340_second,340,14,-12,12,14,2,170,2,173,26725473000,26725474000,1000,6455914141856998135,37,22,-5,1,-4,-6
n680_first,680,26,-2,2,26,2,340,2,173,26725473000,26725474000,1000,9315858107531282545,16,11,-1,-1,-2,0
n680_second,680,22,-14,14,22,2,340,2,173,26725473000,26725474000,1000,9315858107531282545,20,10,-2,-4,-6,2
n65_first,65,8,-1,1,8,1,65,2,174,26725474000,26725475000,1000,293180330319456845,65,69,-1,-15,-16,14
n65_second,65,7,-4,4,7,1,65,2,174,26725474000,26725475000,1000,293180330319456845,62,73,-11,-5,-16,-6
n130_first,130,11,-3,3,11,1,130,2,174,26725474000,26725475000,1000,9295398303612952522,40,40,-8,-4,-12,-4
n130_second,130,9,-7,7,9,1,130,2,174,26725474000,26725475000,1000,9295398303612952522,29,50,-4,-5,-9,1
n260_first,260,16,-2,2,16,2,130,2,174,26725474000,26725475000,1000,3135043415923994947,31,21,-7,-1,-8,-6
n260_second,260,14,-8,8,14,2,130,2,174,26725474000,26725475000,1000,3135043415923994947,27,25,-3,-6,-9,3
n520_first,520,22,-6,6,22,2,260,2,174,26725474000,26725475000,1000,4010790210329024004,12,23,-3,-4,-7,1
n520_second,520,18,-14,14,18,2,260,2,174,26725474000,26725475000,1000,4010790210329024004,17,18,-7,-1,-8,-6
n85_first,85,9,-2,2,9,1,85,2,174,26725474000,26725475000,1000,17335872206213705767,58,44,-9,-9,-18,0
n85_second,85,7,-6,6,7,1,85,2,174,26725474000,26725475000,1000,17335872206213705767,49,59,-6,-4,-10,-2
n170_first,170,13,-1,1,13,1,170,2,174,26725474000,26725475000,1000,14468212680607820516,46,41,-4,-7,-11,3
n170_second,170,11,-7,7,11,1,170,2,174,26725474000,26725475000,1000,14468212680607820516,34,40,-6,-4,-10,-2
n340_first,340,18,-4,4,18,2,170,2,174,26725474000,26725475000,1000,15940969777783130092,23,19,0,4,4,-4
n340_second,340,14,-12,12,14,2,170,2,174,26725474000,26725475000,1000,15940969777783130092,22,21,1,-3,-2,4
n680_first,680,26,-2,2,26,2,340,2,174,26725474000,26725475000,1000,9732982778259575789,11,18,-2,2,0,-4
n680_second,680,22,-14,14,22,2,340,2,174,26725474000,26725475000,1000,9732982778259575789,20,17,-3,-1,-4,-2
n65_first,65,8,-1,1,8,1,65,2,175,26725475000,26725476000,1000,17122566934709370509,57,56,-6,-2,-8,-4
n65_second,65,7,-4,4,7,1,65,2,175,26725475000,26725476000,1000,17122566934709370509,70,63,-7,-3,-10,-4
n130_first,130,11,-3,3,11,1,130,2,175,26725475000,26725476000,1000,18031554723845638042,33,38,-6,-5,-11,-1
n130_second,130,9,-7,7,9,1,130,2,175,26725475000,26725476000,1000,18031554723845638042,42,50,-3,-8,-11,5
n260_first,260,16,-2,2,16,2,130,2,175,26725475000,26725476000,1000,1683749985185645121,34,29,-4,-7,-11,3
n260_second,260,14,-8,8,14,2,130,2,175,26725475000,26725476000,1000,1683749985185645121,24,28,1,-5,-4,6
n520_first,520,22,-6,6,22,2,260,2,175,26725475000,26725476000,1000,14621123287695324492,18,22,-3,-1,-4,-2
n520_second,520,18,-14,14,18,2,260,2,175,26725475000,26725476000,1000,14621123287695324492,18,18,-3,-5,-8,2
n85_first,85,9,-2,2,9,1,85,2,175,26725475000,26725476000,1000,13894729703458473756,51,48,-1,-6,-7,5
n85_second,85,7,-6,6,7,1,85,2,175,26725475000,26725476000,1000,13894729703458473756,42,59,-7,-10,-17,3
n170_first,170,13,-1,1,13,1,170,2,175,26725475000,26725476000,1000,5654089600658506138,32,45,0,-2,-2,2
n170_second,170,11,-7,7,11,1,170,2,175,26725475000,26725476000,1000,5654089600658506138,32,37,-3,-5,-8,2
n340_first,340,18,-4,4,18,2,170,2,175,26725475000,26725476000,1000,10425879571110845297,18,14,-4,-2,-6,-2
n340_second,340,14,-12,12,14,2,170,2,175,26725475000,26725476000,1000,10425879571110845297,22,30,-4,-2,-6,-2
n680_first,680,26,-2,2,26,2,340,2,175,26725475000,26725476000,1000,1358956595997413636,16,11,-3,0,-3,-3
n680_second,680,22,-14,14,22,2,340,2,175,26725475000,26725476000,1000,1358956595997413636,20,14,-3,-1,-4,-2
n65_first,65,8,-1,1,8,1,65,2,176,26725476000,26725477000,1000,885688180210312532,76,50,-6,-7,-13,1
n65_second,65,7,-4,4,7,1,65,2,176,26725476000,26725477000,1000,885688180210312532,68,62,-7,-14,-21,7
n130_first,130,11,-3,3,11,1,130,2,176,26725476000,26725477000,1000,7269696824827886751,43,53,-2,-3,-5,1
n130_second,130,9,-7,7,9,1,130,2,176,26725476000,26725477000,1000,7269696824827886751,49,29,-9,-8,-17,-1
n260_first,260,16,-2,2,16,2,130,2,176,26725476000,26725477000,1000,7251798255989536737,24,25,-4,-1,-5,-3
n260_second,260,14,-8,8,14,2,130,2,176,26725476000,26725477000,1000,7251798255989536737,34,22,-1,-2,-3,1
n520_first,520,22,-6,6,22,2,260,2,176,26725476000,26725477000,1000,7265548448149962098,13,21,-4,0,-4,-4
n520_second,520,18,-14,14,18,2,260,2,176,26725476000,26725477000,1000,7265548448149962098,23,19,-4,-2,-6,-2
n85_first,85,9,-2,2,9,1,85,2,176,26725476000,26725477000,1000,13988610879985846379,41,43,-9,-5,-14,-4
n85_second,85,7,-6,6,7,1,85,2,176,26725476000,26725477000,1000,13988610879985846379,59,50,-3,-4,-7,1
n170_first,170,13,-1,1,13,1,170,2,176,26725476000,26725477000,1000,3146491587130923754,32,41,-7,-5,-12,-2
n170_second,170,11,-7,7,11,1,170,2,176,26725476000,26725477000,1000,3146491587130923754,43,26,1,-5,-4,6
n340_first,340,18,-4,4,18,2,170,2,176,26725476000,26725477000,1000,16036596749373550546,15,19,-3,-1,-4,-2
n340_second,340,14,-12,12,14,2,170,2,176,26725476000,26725477000,1000,16036596749373550546,19,25,-4,-6,-10,2
n680_first,680,26,-2,2,26,2,340,2,176,26725476000,26725477000,1000,14990441990136500242,9,19,-2,1,-1,-3
n680_second,680,22,-14,14,22,2,340,2,176,26725476000,26725477000,1000,14990441990136500242,21,19,3,-6,-3,9
n65_first,65,8,-1,1,8,1,65,2,177,26725477000,26725478000,1000,13133051276158530621,60,60,-7,-8,-15,1
n65_second,65,7,-4,4,7,1,65,2,177,26725477000,26725478000,1000,13133051276158530621,54,48,-10,-7,-17,-3
n130_first,130,11,-3,3,11,1,130,2,177,26725477000,26725478000,1000,15251647876982790793,45,38,-5,-6,-11,1
n130_second,130,9,-7,7,9,1,130,2,177,26725477000,26725478000,1000,15251647876982790793,36,42,-4,-8,-12,4
n260_first,260,16,-2,2,16,2,130,2,177,26725477000,26725478000,1000,17933602202543792353,22,28,-1,1,0,-2
n260_second,260,14,-8,8,14,2,130,2,177,26725477000,26725478000,1000,17933602202543792353,31,29,-4,-1,-5,-3
n520_first,520,22,-6,6,22,2,260,2,177,26725477000,26725478000,1000,14117833374581640681,18,13,-1,-1,-2,0
n520_second,520,18,-14,14,18,2,260,2,177,26725477000,26725478000,1000,14117833374581640681,22,16,-2,-1,-3,-1
n85_first,85,9,-2,2,9,1,85,2,177,26725477000,26725478000,1000,14005261374747522351,61,42,-8,-7,-15,-1
n85_second,85,7,-6,6,7,1,85,2,177,26725477000,26725478000,1000,14005261374747522351,51,59,-5,-11,-16,6
n170_first,170,13,-1,1,13,1,170,2,177,26725477000,26725478000,1000,7056191397978332674,35,33,-2,-5,-7,3
n170_second,170,11,-7,7,11,1,170,2,177,26725477000,26725478000,1000,7056191397978332674,38,26,-2,-7,-9,5
n340_first,340,18,-4,4,18,2,170,2,177,26725477000,26725478000,1000,6638339833094790629,23,24,-2,-2,-4,0
n340_second,340,14,-12,12,14,2,170,2,177,26725477000,26725478000,1000,6638339833094790629,17,17,-3,-1,-4,-2
n680_first,680,26,-2,2,26,2,340,2,177,26725477000,26725478000,1000,1398950526310014504,12,11,-1,-2,-3,1
n680_second,680,22,-14,14,22,2,340,2,177,26725477000,26725478000,1000,1398950526310014504,10,22,1,-5,-4,6
n65_first,65,8,-1,1,8,1,65,2,178,26725478000,26725479000,1000,7684493744539845636,65,86,-4,-13,-17,9
n65_second,65,7,-4,4,7,1,65,2,178,26725478000,26725479000,1000,7684493744539845636,71,58,-9,-8,-17,-1
n130_first,130,11,-3,3,11,1,130,2,178,26725478000,26725479000,1000,13462419381555627628,44,41,-3,-5,-8,2
n130_second,130,9,-7,7,9,1,130,2,178,26725478000,26725479000,1000,13462419381555627628,44,40,-4,-3,-7,-1
n260_first,260,16,-2,2,16,2,130,2,178,26725478000,26725479000,1000,16558119405845801801,28,27,3,-4,-1,7
n260_second,260,14,-8,8,14,2,130,2,178,26725478000,26725479000,1000,16558119405845801801,28,31,-6,-6,-12,0
n520_first,520,22,-6,6,22,2,260,2,178,26725478000,26725479000,1000,17680974267140568511,11,21,-2,-7,-9,5
n520_second,520,18,-14,14,18,2,260,2,178,26725478000,26725479000,1000,17680974267140568511,18,21,-1,-6,-7,5
n85_first,85,9,-2,2,9,1,85,2,178,26725478000,26725479000,1000,1291034329442282268,52,63,-6,-1,-7,-5
n85_second,85,7,-6,6,7,1,85,2,178,26725478000,26725479000,1000,1291034329442282268,55,55,0,-9,-9,9
n170_first,170,13,-1,1,13,1,170,2,178,26725478000,26725479000,1000,14807786746923470584,37,37,-4,-4,-8,0
n170_second,170,11,-7,7,11,1,170,2,178,26725478000,26725479000,1000,14807786746923470584,41,31,-10,-1,-11,-9
n340_first,340,18,-4,4,18,2,170,2,178,26725478000,26725479000,1000,8229591044449198368,22,23,-5,-5,-10,0
n340_second,340,14,-12,12,14,2,170,2,178,26725478000,26725479000,1000,8229591044449198368,20,16,-6,-3,-9,-3
n680_first,680,26,-2,2,26,2,340,2,178,26725478000,26725479000,1000,10977607386806036330,13,22,-2,2,0,-4
n680_second,680,22,-14,14,22,2,340,2,178,26725478000,26725479000,1000,10977607386806036330,14,12,-2,-1,-3,-1
n65_first,65,8,-1,1,8,1,65,2,179,26725479000,26725480000,1000,16822347933244807327,57,71,-6,-7,-13,1
n65_second,65,7,-4,4,7,1,65,2,179,26725479000,26725480000,1000,16822347933244807327,66,65,-11,-17,-28,6
n130_first,130,11,-3,3,11,1,130,2,179,26725479000,26725480000,1000,15519893902865363582,47,45,-8,-7,-15,-1
n130_second,130,9,-7,7,9,1,130,2,179,26725479000,26725480000,1000,15519893902865363582,47,50,-8,-3,-11,-5
n260_first,260,16,-2,2,16,2,130,2,179,26725479000,26725480000,1000,14268772933433927918,36,18,-5,1,-4,-6
n260_second,260,14,-8,8,14,2,130,2,179,26725479000,26725480000,1000,14268772933433927918,26,39,-1,-2,-3,1
n520_first,520,22,-6,6,22,2,260,2,179,26725479000,26725480000,1000,13532781065208501637,18,15,2,-4,-2,6
n520_second,520,18,-14,14,18,2,260,2,179,26725479000,26725480000,1000,13532781065208501637,20,18,-6,-1,-7,-5
n85_first,85,9,-2,2,9,1,85,2,179,26725479000,26725480000,1000,2968712863623663741,51,56,-9,-2,-11,-7
n85_second,85,7,-6,6,7,1,85,2,179,26725479000,26725480000,1000,2968712863623663741,50,47,-6,-4,-10,-2
n170_first,170,13,-1,1,13,1,170,2,179,26725479000,26725480000,1000,3786510798866076174,36,38,-1,-4,-5,3
n170_second,170,11,-7,7,11,1,170,2,179,26725479000,26725480000,1000,3786510798866076174,29,35,-6,-7,-13,1
n340_first,340,18,-4,4,18,2,170,2,179,26725479000,26725480000,1000,11336673894305887482,24,14,-7,-5,-12,-2
n340_second,340,14,-12,12,14,2,170,2,179,26725479000,26725480000,1000,11336673894305887482,24,20,-3,-2,-5,-1
n680_first,680,26,-2,2,26,2,340,2,179,26725479000,26725480000,1000,17071482268780189914,17,11,-3,0,-3,-3
n680_second,680,22,-14,14,22,2,340,2,179,26725479000,26725480000,1000,17071482268780189914,15,15,0,0,0,0
n65_first,65,8,-1,1,8,1,65,2,180,26725480000,26725481000,1000,15657128257032013526,73,55,-9,-9,-18,0
n65_second,65,7,-4,4,7,1,65,2,180,26725480000,26725481000,1000,15657128257032013526,69,57,-7,-13,-20,6
n130_first,130,11,-3,3,11,1,130,2,180,26725480000,26725481000,1000,11263027346602247399,43,40,-5,-1,-6,-4
n130_second,130,9,-7,7,9,1,130,2,180,26725480000,26725481000,1000,11263027346602247399,48,46,-6,-3,-9,-3
n260_first,260,16,-2,2,16,2,130,2,180,26725480000,26725481000,1000,8729518541321836875,30,32,-7,-5,-12,-2
n260_second,260,14,-8,8,14,2,130,2,180,26725480000,26725481000,1000,8729518541321836875,26,33,-5,-2,-7,-3
n520_first,520,22,-6,6,22,2,260,2,180,26725480000,26725481000,1000,1385303654925744442,13,18,-1,-3,-4,2
n520_second,520,18,-14,14,18,2,260,2,180,26725480000,26725481000,1000,1385303654925744442,16,21,-2,0,-2,-2
n85_first,85,9,-2,2,9,1,85,2,180,26725480000,26725481000,1000,4398356837039223315,46,61,-3,-13,-16,10
n85_second,85,7,-6,6,7,1,85,2,180,26725480000,26725481000,1000,4398356837039223315,49,53,1,-9,-8,10
n170_first,170,13,-1,1,13,1,170,2,180,26725480000,26725481000,1000,14337515278703160210,40,29,-13,-1,-14,-12
n170_second,170,11,-7,7,11,1,170,2,180,26725480000,26725481000,1000,14337515278703160210,36,36,-5,-4,-9,-1
n340_first,340,18,-4,4,18,2,170,2,180,26725480000,26725481000,1000,6689022301707881645,10,28,-2,-4,-6,2
n340_second,340,14,-12,12,14,2,170,2,180,26725480000,26725481000,1000,6689022301707881645,28,20,-4,-6,-10,2
n680_first,680,26,-2,2,26,2,340,2,180,26725480000,26725481000,1000,10056230388245071641,7,15,-1,1,0,-2
n680_second,680,22,-14,14,22,2,340,2,180,26725480000,26725481000,1000,10056230388245071641,16,18,-4,-3,-7,-1
n65_first,65,8,-1,1,8,1,65,2,181,26725481000,26725482000,1000,2939744342716995468,67,64,-7,-2,-9,-5
n65_second,65,7,-4,4,7,1,65,2,181,26725481000,26725482000,1000,2939744342716995468,66,71,-3,-5,-8,2
n130_first,130,11,-3,3,11,1,130,2,181,26725481000,26725482000,1000,17632794690123610133,35,48,-6,-8,-14,2
n130_second,130,9,-7,7,9,1,130,2,181,26725481000,26725482000,1000,17632794690123610133,37,38,-5,-4,-9,-1
n260_first,260,16,-2,2,16,2,130,2,181,26725481000,26725482000,1000,5499585669781770923,29,21,-3,-5,-8,2
n260_second,260,14,-8,8,14,2,130,2,181,26725481000,26725482000,1000,5499585669781770923,31,21,-3,-2,-5,-1
n520_first,520,22,-6,6,22,2,260,2,181,26725481000,26725482000,1000,1935067866392195948,19,22,-3,-1,-4,-2
n520_second,520,18,-14,14,18,2,260,2,181,26725481000,26725482000,1000,1935067866392195948,10,22,0,0,0,0
n85_first,85,9,-2,2,9,1,85,2,181,26725481000,26725482000,1000,9937101334770928098,45,48,-9,-7,-16,-2
n85_second,85,7,-6,6,7,1,85,2,181,26725481000,26725482000,1000,9937101334770928098,47,42,-7,-8,-15,1
n170_first,170,13,-1,1,13,1,170,2,181,26725481000,26725482000,1000,247868710888664929,32,36,1,-5,-4,6
n170_second,170,11,-7,7,11,1,170,2,181,26725481000,26725482000,1000,247868710888664929,40,38,-4,-8,-12,4
n340_first,340,18,-4,4,18,2,170,2,181,26725481000,26725482000,1000,8324834398322019281,23,13,-4,-1,-5,-3
n340_second,340,14,-12,12,14,2,170,2,181,26725481000,26725482000,1000,8324834398322019281,17,20,0,-3,-3,3
n680_first,680,26,-2,2,26,2,340,2,181,26725481000,26725482000,1000,8142024257067674935,18,13,-5,-3,-8,-2
n680_second,680,22,-14,14,22,2,340,2,181,26725481000,26725482000,1000,8142024257067674935,15,15,-4,0,-4,-4
n65_first,65,8,-1,1,8,1,65,2,182,26725482000,26725483000,1000,5543056153986303982,56,69,-18,-10,-28,-8
n65_second,65,7,-4,4,7,1,65,2,182,26725482000,26725483000,1000,5543056153986303982,61,68,-8,-6,-14,-2
n130_first,130,11,-3,3,11,1,130,2,182,26725482000,26725483000,1000,18071505989738096573,36,37,-6,-3,-9,-3
n130_second,130,9,-7,7,9,1,130,2,182,26725482000,26725483000,1000,18071505989738096573,33,36,-3,-8,-11,5
n260_first,260,16,-2,2,16,2,130,2,182,26725482000,26725483000,1000,1308937583737278483,28,30,0,-3,-3,3
n260_second,260,14,-8,8,14,2,130,2,182,26725482000,26725483000,1000,1308937583737278483,18,22,-4,-8,-12,4
n520_first,520,22,-6,6,22,2,260,2,182,26725482000,26725483000,1000,5031278210351377834,10,13,-1,0,-1,-1
n520_second,520,18,-14,14,18,2,260,2,182,26725482000,26725483000,1000,5031278210351377834,18,13,-6,-2,-8,-4
n85_first,85,9,-2,2,9,1,85,2,182,26725482000,26725483000,1000,15889989327802296459,62,51,-5,-4,-9,-1
n85_second,85,7,-6,6,7,1,85,2,182,26725482000,26725483000,1000,15889989327802296459,57,60,-4,-8,-12,4
n170_first,170,13,-1,1,13,1,170,2,182,26725482000,26725483000,1000,15221851493991374074,24,32,-4,-1,-5,-3
n170_second,170,11,-7,7,11,1,170,2,182,26725482000,26725483000,1000,15221851493991374074,32,33,-4,-4,-8,0
n340_first,340,18,-4,4,18,2,170,2,182,26725482000,26725483000,1000,3665788424579294324,24,20,-2,-3,-5,1
n340_second,340,14,-12,12,14,2,170,2,182,26725482000,26725483000,1000,3665788424579294324,22,19,1,0,1,1
n680_first,680,26,-2,2,26,2,340,2,182,26725482000,26725483000,1000,9511418569784164836,13,14,0,2,2,-2
n680_second,680,22,-14,14,22,2,340,2,182,26725482000,26725483000,1000,9511418569784164836,10,10,-1,0,-1,-1
n65_first,65,8,-1,1,8,1,65,2,183,26725483000,26725484000,1000,45075994114374019,63,58,-6,-12,-18,6
n65_second,65,7,-4,4,7,1,65,2,183,26725483000,26725484000,1000,45075994114374019,59,65,-7,-7,-14,0
n130_first,130,11,-3,3,11,1,130,2,183,26725483000,26725484000,1000,17534765909243247365,35,39,-3,-2,-5,-1
n130_second,130,9,-7,7,9,1,130,2,183,26725483000,26725484000,1000,17534765909243247365,42,44,-8,-6,-14,-2
n260_first,260,16,-2,2,16,2,130,2,183,26725483000,26725484000,1000,945946466827755693,26,20,-1,1,0,-2
n260_second,260,14,-8,8,14,2,130,2,183,26725483000,26725484000,1000,945946466827755693,22,24,-5,-4,-9,-1
