N,channel,p,mean_F1,mean_F2,mean_A,mean_E,pointwise_se_F1,pointwise_se_F2,pointwise_se_A,pointwise_se_E
325,plus_S,0.149,-1.3740462602785768e-81,2.18053371322804e-82,-1.1559928889557726e-81,1.5920996316013811e-81,3.620689027748703e-82,1.5779755696567033e-82,3.870463291425399e-82,4.0271957709943724e-82
325,plus_S,0.15,-4.3548148471620555e-81,6.897266595639226e-82,-3.665088187598133e-81,5.044541506725978e-81,1.146210426745672e-81,4.995145839665544e-82,1.2254200331590996e-81,1.274743921846229e-81
325,plus_S,0.151,-1.368038171452033e-80,2.16246223648556e-81,-1.1517919478034772e-80,1.5842843951005887e-80,3.5966378241775016e-81,1.5673123375660147e-81,3.845621898842285e-81,3.9994668913152044e-81
325,plus_S,0.152,-4.260263208887499e-80,6.720891088287646e-81,-3.588174100058735e-80,4.932352317716264e-80,1.1187622284169315e-80,4.874969806677161e-81,1.1963473336735876e-80,1.2439121821886036e-80
325,plus_S,0.153,-1.3153244146313386e-79,2.0709065704266702e-80,-1.1082337575886714e-79,1.522415071674006e-79,3.450135509051512e-80,1.5033006459051555e-80,3.689823762361912e-80,3.835608990538969e-80
325,plus_S,0.154,-4.026569038445835e-79,6.326988426521296e-80,-3.3938701957937046e-79,4.6592678810979636e-79,1.0549681818487132e-79,4.596474751737798e-80,1.1283898676804242e-79,1.1726907686213683e-79
325,plus_S,0.155,-1.2223340047830463e-78,1.916827779666584e-79,-1.0306512268163881e-78,1.414016782749705e-78,3.1988514595866684e-79,1.3936563304686563e-79,3.4218786542030017e-79,3.5553626723331733e-79
325,plus_S,0.156,-3.679958037291934e-78,5.759229707942716e-79,-3.1040350664976627e-78,4.255881008086206e-78,9.619356923994308e-79,4.190675527728637e-79,1.0291238787495537e-78,1.0690088036987782e-78
325,plus_S,0.157,-1.0988513334490849e-77,1.7162707752091826e-78,-9.272242559281669e-78,1.2704784109700033e-77,2.8690632731958074e-78,1.2498410456572796e-78,3.0698220401207544e-78,3.188016005607609e-78
325,plus_S,0.158,-3.2547836546390034e-77,5.073308884080086e-78,-2.747452766230994e-77,3.762114543047013e-77,8.488292628511754e-78,3.6975320460994193e-78,9.08333329178508e-78,9.430735192375357e-78
325,plus_S,0.159,-9.563912695087343e-77,1.487729744658939e-77,-8.076182950428403e-77,1.1051642439746284e-76,2.4913219983175194e-77,1.0851723085913656e-77,2.666287520301407e-77,2.7675764373100146e-77
325,plus_S,0.16,-2.788185918978201e-76,4.3283898305040814e-77,-2.355346935927793e-76,3.221024902028609e-76,7.254559403351025e-77,3.159784119488848e-77,7.764987274455179e-77,8.057959311425848e-77
325,plus_S,0.161,-8.065328679018919e-76,1.2495102157958919e-76,-6.815818463223028e-76,9.314838894814812e-76,2.096068342315835e-76,9.129135195093573e-77,2.243820531979844e-76,2.327895315470376e-76
325,plus_S,0.162,-2.3151408286854044e-75,3.5793580186641575e-76,-1.9572050268189881e-75,2.67307663055182e-75,6.009714483881135e-76,2.6173160670264022e-76,6.434130639259143e-76,6.673528756356508e-76
325,plus_S,0.163,-6.59519728869693e-75,1.0175654711600445e-75,-5.577631817536883e-75,7.612762759856974e-75,1.7100006325258067e-75,7.446926049728239e-76,1.8309903215722925e-75,1.89863448841222e-75
325,plus_S,0.164,-1.8647151355715867e-74,2.871116034318016e-75,-1.5776035321397846e-74,2.1518267390033873e-74,4.829164750834355e-75,2.1029625644817273e-75,5.171492878527416e-75,5.361177938099557e-75
325,plus_S,0.165,-5.233233339629348e-74,8.04097730243392e-75,-4.429135609385956e-74,6.037331069872741e-74,1.3536913710329121e-74,5.894653011358664e-75,1.4498333721092494e-74,1.5026252132926053e-74
325,plus_S,0.166,-1.4579360391069587e-73,2.2354990044795595e-74,-1.234386138659003e-73,1.681485939554915e-73,3.766838945098995e-74,1.64019325572986e-74,4.034877922280658e-74,4.1807151614531914e-74
325,plus_S,0.167,-4.032318190217578e-73,6.169995339156369e-74,-3.4153186563019415e-73,4.6493177241332156e-73,1.0405941374740469e-73,4.530843422697465e-74,1.1147822218532365e-73,1.1547743321319063e-73
325,plus_S,0.168,-1.1072752252853442e-72,1.6907382937389674e-73,-9.382013959114478e-73,1.2763490546592414e-72,2.854099688691754e-73,1.2426443673423835e-73,3.057972020755362e-73,3.166844996780487e-73
325,plus_S,0.169,-3.01909441284594e-72,4.600287492562821e-73,-2.559065663589658e-72,3.4791231621022224e-72,7.77277679994234e-73,3.3840306340123015e-73,8.329073157614717e-73,8.623339571326944e-73
325,plus_S,0.17,-8.174352281527092e-72,1.2429274610747427e-72,-6.931424820452351e-72,9.417279742601835e-72,2.1020244683337827e-72,9.151168786525825e-73,2.2527591400104743e-72,2.331730642942448e-72
325,plus_S,0.171,-2.197961833202225e-71,3.3349811919374545e-72,-1.8644637140084797e-71,2.5314599523959707e-71,5.645318399533844e-72,2.4575835552672037e-72,6.050933132079766e-72,6.261380179925962e-72
325,plus_S,0.17200000000000001,-5.8696346831478506e-71,8.887134467955576e-72,-4.980921236352292e-71,6.758348129943406e-71,1.5057823540637735e-71,6.554860507231353e-72,1.6141855018141361e-71,1.6698772669684284e-71
325,plus_S,0.17300000000000001,-1.5568957008980298e-70,2.352254110453129e-71,-1.3216702898527168e-70,1.7921211119433425e-70,3.9892609107210405e-71,1.7365026240389424e-71,4.2770213404773225e-71,4.423389696522744e-71
325,plus_S,0.17400000000000002,-4.1020249702632187e-70,6.184343834096366e-71,-3.4835905868535823e-70,4.7204593536728556e-70,1.049813039746805e-70,4.5695883029142796e-71,1.1256907256081723e-70,1.163897749927897e-70
325,plus_S,0.17500000000000002,-1.0736424063303961e-69,1.615184508511616e-70,-9.121239554792345e-70,1.235160857181558e-69,2.7444353618758257e-70,1.1945397015405639e-70,2.943192690987436e-70,3.042255395567631e-70
325,plus_S,0.176,-2.7917419920110054e-69,4.190843434512545e-70,-2.37265764855975e-69,3.210826335462259e-69,7.127664622499718e-70,3.1022563065869574e-70,7.644902106531304e-70,7.900042158541842e-70
325,plus_S,0.177,-7.212342006497616e-69,1.0803454125801481e-69,-6.131996593917467e-69,8.292687419077765e-69,1.8391868570914366e-69,8.00459721637871e-70,1.9729220604067696e-69,2.0382018217255165e-69
325,plus_S,0.178,-1.8513706442920937e-68,2.767173021320673e-69,-1.5746533421600266e-68,2.128087946424162e-68,4.715409477868022e-69,2.0521855579377775e-69,5.058984059843083e-69,5.224919568625482e-69
325,plus_S,0.179,-4.72233245158445e-68,7.04291671291445e-69,-4.018040780293005e-68,5.4266241228758946e-68,1.2013181022060492e-68,5.22804364301878e-69,1.2890274627626558e-68,1.3309347738659997e-68
325,plus_S,0.18,-1.1970036033923873e-67,1.7813157436801022e-68,-1.0188720290243772e-67,1.375135177760398e-67,3.0413840808079128e-68,1.3235391942669814e-68,3.263894365941631e-68,3.3690562208843975e-68
325,plus_S,0.181,-3.0153599833513214e-67,4.477446866995227e-68,-2.5676152966517994e-67,3.4631046700508447e-67,7.652234026988337e-68,3.3299562631631347e-68,8.213233639352699e-68,8.475457617271193e-68
325,plus_S,0.182,-7.54946708348793e-67,1.1185354066342526e-67,-6.430931676853678e-67,8.668002490122184e-67,1.9135400306488426e-67,8.326701249249654e-68,2.054116286083835e-67,2.119093262440663e-67
325,plus_S,0.183,-1.8786893792438803e-66,2.7773262376324633e-67,-1.600956755480634e-66,2.1564220030071269e-66,4.756060001464702e-67,2.069513692905553e-67,5.106187690913043e-67,5.266197355823286e-67
325,plus_S,0.184,-4.6471093512501905e-66,6.8547175586247e-67,-3.9616375953877216e-66,5.33258110711266e-66,1.175019921581898e-66,5.1127218439873584e-67,1.261702874478334e-66,1.300864321073293e-66
325,plus_S,0.185,-1.1426869025599185e-65,1.6817635149554448e-66,-9.74510551064374e-66,1.3108632540554628e-65,2.885748509511353e-66,1.255601385920133e-66,3.099082919154944e-66,3.194345576349745e-66
325,plus_S,0.186,-2.793282284771007e-65,4.1018495233480716e-66,-2.3830973324362004e-65,3.2034672371058146e-65,7.045532863827534e-66,3.0654479137553794e-66,7.567490040962045e-66,7.797826811002043e-66
325,plus_S,0.187,-6.788470955384532e-65,9.946270488146275e-66,-5.793843906569906e-65,7.78309800419916e-65,1.7101636046954049e-65,7.440548822852578e-66,1.8371279944353313e-65,1.8924891485598117e-65
325,plus_S,0.188,-1.6403048743177162e-64,2.3979075367293993e-65,-1.4005141206447764e-64,1.8800956279906563e-64,4.127203027952298e-65,1.795604934092397e-65,4.434266385769676e-65,4.566539767327589e-65
325,plus_S,0.189,-3.940924900799852e-64,5.74806526384289e-65,-3.3661183744155634e-64,4.5157314271841405e-64,9.90361752830271e-65,4.308607155227855e-65,1.0642029228730631e-64,1.0956216747801846e-64
325,plus_S,0.19,-9.41494539049944e-64,1.3701026185049276e-64,-8.04484277199451e-64,1.0785048009004369e-63,2.3630712930368556e-64,1.0280361510016822e-64,2.53964203707569e-64,2.6138375716559925e-64
325,plus_S,0.191,-2.2367024133756175e-63,3.247516065095638e-64,-1.911950806866054e-63,2.5614540198851806e-63,5.606985252641847e-64,2.439214249976977e-64,6.026853682175645e-64,6.201059123642806e-64
325,plus_S,0.192,-5.284375411250702e-63,7.654918880042236e-64,-4.518883523246479e-63,6.049867299254926e-63,1.3230489861833023e-63,5.755537462921814e-64,1.4223391651361288e-63,1.4630081232662782e-63
325,plus_S,0.193,-1.241646858462856e-62,1.7945056669146267e-63,-1.0621962917713933e-62,1.4210974251543185e-62,3.1048474674336283e-63,1.3506415819237916e-63,3.3383662864203734e-63,3.432773149422066e-63
325,plus_S,0.194,-2.901650113099122e-62,4.183960164762069e-63,-2.483254096622916e-62,3.3200461295753303e-62,7.24679519466366e-63,3.152362746166691e-63,7.793035248846185e-63,8.010959028972789e-63
325,plus_S,0.195,-6.744623125670683e-62,9.702683270461898e-63,-5.774354798624495e-62,7.7148914527168735e-62,1.6823496072772404e-62,7.318082043768664e-63,1.8094405036144947e-62,1.85946550440649e-62
325,plus_S,0.196,-1.5594047183195854e-61,2.2381055119601134e-62,-1.3355941671235742e-61,1.783215269515597e-61,3.8848465763722765e-62,1.6898423791183443e-62,4.178975277283583e-62,4.2931766803014405e-62
325,plus_S,0.197,-3.5865011825782045e-61,5.135421276330653e-62,-3.07295905494514e-61,4.100043310211271e-61,8.923624974442657e-62,3.8815521278168798e-62,9.600759402158397e-62,9.860044528945094e-62
325,plus_S,0.198,-8.2057108769561e-61,1.1721967038145513e-61,-7.033514173141547e-61,9.37790758077065e-61,2.0391101248184634e-61,8.869457803011037e-62,2.1941877120664473e-61,2.2527374726937924e-61
325,plus_S,0.199,-1.8677395850074742e-60,2.6618008583569507e-61,-1.6015594991717788e-60,2.1339196708431697e-60,4.635469854648169e-61,2.0162432547308722e-61,4.988800745433475e-61,5.120302959157955e-61
325,plus_S,0.2,-4.2295363983184556e-60,6.0134358695941264e-61,-3.628192811359042e-60,4.830879985277867e-60,1.048387890368967e-60,4.559995789824185e-61,1.1284807989322332e-60,1.1578586510667611e-60
325,plus_S,0.201,-9.52942435485399e-60,1.3516459656470348e-60,-8.177778389206957e-60,1.0881070320501025e-59,2.3591008439917575e-60,1.0260835890859174e-60,2.5397381855118376e-60,2.6050218035327765e-60
325,plus_S,0.202,-2.1362832317601515e-59,3.0228537480361237e-60,-1.8339978569565386e-59,2.438568606563764e-59,5.281874690671808e-60,2.297304886328238e-60,5.687236490519169e-60,5.83154877183765e-60
325,plus_S,0.203,-4.765294616974315e-59,6.726756226370384e-60,-4.092618994337275e-59,5.437970239611353e-59,1.1767040519235073e-59,5.117909741428023e-60,1.2672190238260036e-59,1.2989537327048823e-59
325,plus_S,0.20400000000000001,-1.0577417109117467e-58,1.4895283158843076e-59,-9.087888793233161e-59,1.2066945425001777e-58,2.6085799749610955e-59,1.1345532679278825e-59,2.8097024138764195e-59,2.8791272206216854e-59
325,plus_S,0.20500000000000002,-2.3364061687695805e-58,3.2822088133720436e-59,-2.0081852874323762e-58,2.664627050106785e-58,5.754647141419714e-59,2.5028529432327994e-59,6.199363420205256e-59,6.3504618997061455e-59
325,plus_S,0.20600000000000002,-5.135887387514627e-58,7.197432078888728e-59,-4.416144179625756e-58,5.855630595403503e-58,1.2633697323872771e-58,5.494694428599251e-59,1.3612302518771275e-58,1.393948241532923e-58
325,plus_S,0.20700000000000002,-1.123570641285171e-57,1.5707321488108411e-58,-9.664974264040869e-58,1.2806438561662553e-57,2.7603157531456846e-58,1.200518443306443e-58,2.9746311156308076e-58,3.0451182087871936e-58
325,plus_S,0.20800000000000002,-2.4463694150307354e-57,3.411605939741664e-58,-2.1052088210565696e-57,2.787530009004903e-57,6.0023678262161976e-58,2.610539276008769e-58,6.469499601001867e-58,6.620592464288687e-58
325,plus_S,0.209,-5.301505381523348e-57,7.375075431254702e-58,-4.5639978383978777e-57,6.039012924648819e-57,1.299094468423182e-57,5.6499743874060644e-58,1.400435327583259e-57,1.4326611534480446e-57
325,plus_S,0.21,-1.1435373690860125e-56,1.5868774106268093e-57,-9.848496280233313e-57,1.3022251101486934e-56,2.7985406296127744e-57,1.2171274424990255e-57,3.017370848132794e-57,3.085762612158256e-57
325,plus_S,0.211,-2.4552386363728594e-56,3.398660307106723e-57,-2.115372605662188e-56,2.795104667083532e-56,6.00085945882118e-57,2.609859733120043e-57,6.471214444984025e-57,6.615644167365732e-57
325,plus_S,0.212,-5.247436561361043e-56,7.245652671048545e-57,-4.522871294256189e-56,5.972001828465897e-56,1.2808674532564858e-56,5.570674239157649e-57,1.381504503972258e-56,1.4118556585940962e-56
325,plus_S,0.213,-1.116422321130714e-55,1.5376952684943833e-56,-9.626527942812762e-56,1.2701918479801527e-55,2.72158249441366e-56,1.1836560754145197e-56,2.9359314770015794e-56,2.9994019937114954e-56
325,plus_S,0.214,-2.3645858556631138e-55,3.2486539199657246e-56,-2.039720463666541e-55,2.6894512476596865e-55,5.756822282156251e-56,2.503732409128933e-56,6.211322152533555e-56,6.343408756114687e-56
325,plus_S,0.215,-4.98590631984549e-55,6.832728501125809e-56,-4.3026334697329094e-55,5.6691791699580714e-55,1.212286675562176e-55,5.272445396076835e-56,1.308229411563416e-55,1.3355850340969916e-55
325,plus_S,0.216,-1.0466766517120682e-54,1.4307354048461208e-55,-9.036031112274562e-55,1.1897501921966804e-54,2.5415927862289528e-55,1.1053886913188163e-55,2.7432312481508634e-55,2.7996139767799783e-55
325,plus_S,0.217,-2.1876460673514147e-54,2.9827412955379598e-55,-1.8893719377976188e-54,2.485920196905211e-54,5.3051960181439656e-55,2.3073495827995785e-55,5.72712008554153e-55,5.842775821656924e-55
325,plus_S,0.218,-4.5525440583197857e-54,6.191264760398323e-55,-3.933417582279953e-54,5.171670534359617e-54,1.1025751376281708e-54,4.795387525938644e-55,1.1904796843066886e-54,1.2140909438601234e-54
325,plus_S,0.219,-9.433222332490939e-54,1.2795783571586639e-54,-8.153643975332275e-54,1.0712800689649602e-53,2.2816156426229434e-54,9.923438730977819e-55,2.463971927035769e-54,2.5119464462946793e-54
325,plus_S,0.22,-1.9463046286525828e-53,2.633262061412869e-54,-1.6829784225112962e-53,2.2096308347938698e-53,4.701325452271764e-54,2.0447718949645165e-54,5.078010604072281e-54,5.175027973466388e-54
325,plus_S,0.221,-3.99873097668586e-53,5.396059250961323e-54,-3.4591250515897276e-53,4.538336901781992e-53,9.646226963223372e-54,4.19553675019102e-54,1.0421046265642333e-53,1.0616319570631998e-53
325,plus_S,0.222,-8.18106346887337e-53,1.1011089553487806e-53,-7.07995451352459e-53,9.282172424222149e-53,1.970922442998743e-53,8.572465750015249e-54,2.1296316416602726e-53,2.1687514851119586e-53
325,plus_S,0.223,-1.6668207691375047e-52,2.2375366037698944e-53,-1.4430671087605155e-52,1.890574429514494e-52,4.010253712167594e-53,1.744274852285238e-53,4.333995577249514e-53,4.411999719959077e-53
325,plus_S,0.224,-3.382009039000984e-52,4.528051650401599e-53,-2.9292038739608236e-52,3.834814204041145e-52,8.126051428804285e-53,3.5345177524807986e-53,8.783718167728157e-53,8.938531774417455e-53
325,plus_S,0.225,-6.834115129568078e-52,9.12575612989789e-53,-5.9215395165782885e-52,7.746690742557867e-52,1.6398632239443633e-52,7.132905181577014e-53,1.7729203333443585e-52,1.8035029816143624e-52
325,plus_S,0.226,-1.375391156763742e-51,1.831712457572334e-52,-1.1922199110065088e-51,1.5585624025209757e-51,3.2958752589196915e-52,1.4336347413021706e-52,3.563983537256778e-52,3.624117262702413e-52
325,plus_S,0.227,-2.756900674096178e-51,3.661771020443315e-52,-2.3907235720518464e-51,3.123077776140509e-51,6.5975626786057924e-52,2.8698613264428145e-52,7.135630274709309e-52,7.253320291076376e-52
325,plus_S,0.228,-5.504036633944414e-51,7.290961509578337e-52,-4.774940482986581e-51,6.233132784902248e-51,1.315407290564778e-51,5.722001772779666e-52,1.4229627040638767e-51,1.4458893141381993e-51
325,plus_S,0.229,-1.0945131241818233e-50,1.4459466409793968e-51,-9.499184600838835e-51,1.2391077882797627e-50,2.6122520340447112e-51,1.1363546795773478e-51,2.826398388251326e-51,2.8708530866671735e-51
325,plus_S,0.23,-2.1679739567862856e-50,2.856324060567739e-51,-1.882341550729512e-50,2.4536063628430596e-50,5.1672798248874086e-51,2.247877460649802e-51,5.591983515955575e-51,5.677780208043707e-51
325,plus_S,0.231,-4.277542768220027e-50,5.620360397004557e-51,-3.715506728519572e-50,4.839578807920483e-50,1.018156959671124e-50,4.4293291749903125e-51,1.1020589192971658e-50,1.1185403284010209e-50
325,plus_S,0.232,-8.407279242534715e-50,1.1016302896133323e-50,-7.305648952921383e-50,9.508909532148049e-50,1.9984207490959153e-50,8.694076963235193e-51,2.1635342129027585e-50,2.195046736469759e-50
325,plus_S,0.233,-1.6460795435141804e-49,2.1509779096165296e-50,-1.4309817525525277e-49,1.861177334475833e-49,3.9074369815077945e-50,1.6999753592023056e-50,4.2311279663554e-50,4.291097307801903e-50
325,plus_S,0.234,-3.210654999496837e-49,4.1838643431829446e-50,-2.7922685651785433e-49,3.6290414338151305e-49,7.611024655277432e-50,3.3113771093660234e-50,8.243188555864982e-50,8.356774004351502e-50
325,plus_S,0.23500000000000001,-6.238741820382773e-49,8.107254598510391e-50,-5.4280163605317356e-49,7.049467280233812e-49,1.4769079675844251e-49,6.425909460469778e-50,1.5999044863394127e-49,1.6213161850493059e-49
325,plus_S,0.23600000000000002,-1.2077410731635493e-48,1.5650832391660963e-49,-1.0512327492469395e-48,1.364249397080159e-48,2.855195104450024e-49,1.2423198078094826e-49,3.0936097241483612e-49,3.1337795157536275e-49
325,plus_S,0.23700000000000002,-2.3293612288312703e-48,3.0101015784232193e-49,-2.0283510709889492e-48,2.630371386673593e-48,5.499243192280633e-49,2.3928628186532754e-49,5.959672130608428e-49,6.0346701988696635e-49
325,plus_S,0.23800000000000002,-4.4760878490461163e-48,5.767896377657877e-49,-3.899298211280329e-48,5.052877486811905e-48,1.0552792574325777e-48,4.591983819558671e-49,1.1438712703121269e-48,1.1578054444815843e-48
325,plus_S,0.23900000000000002,-8.56981644500093e-48,1.1011809170327097e-48,-7.468635527968223e-48,9.67099736203364e-48,2.017630422008947e-48,8.779978702775609e-49,2.187470882364197e-48,2.213232183677228e-48
325,plus_S,0.24,-1.6348121076444232e-47,2.094676761610696e-48,-1.4253444314833532e-47,1.8442797838054927e-47,3.84359671772197e-48,1.6726666281144033e-48,4.168021947812528e-48,4.215411225151645e-48
325,plus_S,0.241,-3.1074179431165514e-47,3.9701278054960245e-48,-2.7104051625669497e-47,3.5044307236661547e-47,7.295718590754406e-48,3.1751206507181287e-48,7.913204489480973e-48,7.999937281744806e-48
325,plus_S,0.242,-5.8854398823542955e-47,7.497784690580449e-48,-5.135661413296252e-47,6.63521835141234e-47,1.3798895572076163e-47,6.005621030371265e-48,1.496998580481513e-47,1.5127905702463744e-47
